Day,Month,Year,site_name,Zone,station,species,inflorescences,observer
19,september,2023,Castle Peak,1LowForest,skeeters,Sidalcea glaucescens,1,TC
19,september,2023,Castle Peak,2CastleAscent,trail split,NA,0,TC
19,september,2023,Castle Peak,2CastleAscent,onion!,NA,0,TC
19,september,2023,Castle Peak,2CastleAscent,buckwheat,NA,0,TC
19,september,2023,Castle Peak,2CastleAscent,valeria,NA,0,TC
19,september,2023,Castle Peak,3Ridge,pine alpine,NA,0,TC
19,september,2023,Castle Peak,2CastleAscent,chryso,Chrysothamnus viscidiflorus,23,TC
19,september,2023,Castle Peak,1LowForest,swamp,Symphyotrichum sp,41,TC
19,september,2023,Castle Peak,1LowForest,swamp,Apiaceae sp,10,TC
20,september,2023,Sierra Valley,2Lava,tree,Epilobium brachycarpum,16,TC
20,september,2023,Sierra Valley,2Lava,fenceline,NA,0,TC
20,september,2023,Sierra Valley,2Lava,cement,NA,0,TC
20,september,2023,Sierra Valley,2Lava,mulesEars,Madia elegans,3,TC
20,september,2023,Sierra Valley,2Lava,mulesEars,Epilobium brachycarpum,14,TC
20,september,2023,Sierra Valley,1Road,niceLadyHouse,NA,0,TC
20,september,2023,Sierra Valley,1Road,sign,Vicia villosa,55,TC
20,september,2023,Sierra Valley,1Road,sign,Convolvulus arvensis,1,TC
20,september,2023,Sierra Valley,1Road,sign,Symphyotrichum sp,4,TC
20,september,2023,Sierra Valley,1Road,alfalfaTurn,Eriogonum luteolum,84,TC
20,september,2023,Sierra Valley,1Road,alfalfaTurn,Medicago sativa,29,TC
20,september,2023,Sierra Valley,1Road,alfalfaTurn2,Ericameria nauseosa,17,TC
20,september,2023,Sierra Valley,1Road,rabbit,Ericameria nauseosa,309,TC
20,september,2023,Sierra Valley,1Road,bittern,Convolvulus arvensis,14,TC
20,september,2023,Sierra Valley,1Road,bittern,Epilobium brachycarpum,19,TC
20,september,2023,Sierra Valley,1Road,stream,Symphyotrichum sp,51,TC
20,september,2023,Sierra Valley,1Road,stream,Vicia villosa,3,TC
27,september,2023,Lang Crossing,1Meadow,post2trail,Symphyotrichum sp,2,TC
27,september,2023,Lang Crossing,1Meadow,MeadowStump,NA,0,TC
27,september,2023,Lang Crossing,1Meadow,stump2rock,NA,0,TC
27,september,2023,Lang Crossing,1Meadow,Serp1,NA,0,TC
27,september,2023,Lang Crossing,1Meadow,PinkBush,NA,0,TC
27,september,2023,Lang Crossing,2Forest,PGEStump,NA,0,TC
27,september,2023,Lang Crossing,3Chap,Roadside3,Eriogonum wrightii,713,TC
27,september,2023,Lang Crossing,3Chap,Roadside1,Eriogonum wrightii,140,TC
27,september,2023,Lang Crossing,3Chap,Roadside2,Eriogonum wrightii,604,TC
27,september,2023,Donner Pass,1Tracks,rust,Sidalcea glaucescens,8,TC
27,september,2023,Donner Pass,1Tracks,small rock,Sidalcea glaucescens,8,TC
27,september,2023,Donner Pass,1Tracks,baby tree,Sidalcea glaucescens,3,TC
27,september,2023,Donner Pass,1Tracks,baby tree,Castilleja miniata,3,TC
27,september,2023,Donner Pass,1Tracks,baby tree,Symphyotrichum sp,7,TC
27,september,2023,Donner Pass,1Tracks,baby tree,Hypericum perforatum,27,TC
27,september,2023,Donner Pass,1Tracks,access road,Sidalcea glaucescens,30,TC
27,september,2023,Donner Pass,2Meadow,picnic table,NA,0,TC
27,september,2023,Donner Pass,1Tracks,side road,NA,0,TC
27,september,2023,Donner Pass,1Tracks,rail turnoff 2,NA,0,TC
27,september,2023,Donner Pass,1Tracks,rail turnoff,Sidalcea glaucescens,4,TC
27,september,2023,Donner Pass,1Tracks,rail turnoff,Symphyotrichum sp,3,TC
27,september,2023,Donner Pass,1Tracks,rabbitbrush,Ericameria nauseosa,197,TC
27,september,2023,Donner Pass,3Bridge,snowshed,Penstemon heterophyllus,5,TC
28,september,2023,Mt Rose,1Forest,road end,Monardella odoratissima,59,TC
28,september,2023,Mt Rose,1Forest,brush,Ericameria nauseosa,126,TC
28,september,2023,Mt Rose,1Forest,ditch tree,Castilleja applegatei,4,TC
28,september,2023,Mt Rose,2Meadow,meadow rock,Symphyotrichum sp,16,TC
28,september,2023,Mt Rose,2Meadow,rock2pond,Symphyotrichum sp,10,TC
28,september,2023,Mt Rose,2Meadow,rock2pond,Potentilla gracilis,37,TC
28,september,2023,Mt Rose,3Alpine,waterfall,NA,0,TC
28,september,2023,Mt Rose,3Alpine,hillside,NA,0,TC
28,september,2023,Mt Rose,1Forest,dead shrub,NA,0,TC
28,september,2023,Mt Rose,1Forest,small rock,NA,0,TC
28,september,2023,Mt Rose,1Forest,boulder,Lupinus sp,20,TC
1,october,2023,Castle Peak,1LowForest,logs,Eurybia integrifolia,25,TC
1,october,2023,Castle Peak,1LowForest,logs,Symphyotrichum sp,28,TC
1,october,2023,Castle Peak,1LowForest,logs,Sidalcea glaucescens,3,TC
1,october,2023,Castle Peak,1LowForest,trickle ,Symphyotrichum sp,6,TC
1,october,2023,Castle Peak,1LowForest,trickle ,Potentilla gracilis,26,TC
1,october,2023,Castle Peak,1LowForest,trickle ,Senecio triangularis,2,TC
1,october,2023,Castle Peak,1LowForest,skeeters,Eurybia integrifolia,19,TC
1,october,2023,Castle Peak,2CastleAscent,chryso,Chrysothamnus viscidiflorus,71,TC
1,october,2023,Castle Peak,2CastleAscent,trail split,NA,0,TC
1,october,2023,Castle Peak,2CastleAscent,onion!,NA,0,TC
1,october,2023,Castle Peak,2CastleAscent,buckwheat,NA,0,TC
1,october,2023,Castle Peak,2CastleAscent,valeria,NA,0,TC
1,october,2023,Castle Peak,3Ridge,pine alpine,NA,0,TC
1,october,2023,Castle Peak,1LowForest,swamp,Symphyotrichum sp,3,TC
3,october,2023,Washington,2Serp,ditch,Ericameria nauseosa,657,MF
3,october,2023,Washington,2Serp,stump,NA,NA,MF
3,october,2023,Washington,2Serp,yerba,NA,NA,MF
3,october,2023,Washington,1Valley,pipe,Centaurea solstitialis,28,MF
3,october,2023,Washington,1Valley,pipe,Heterotheca villosa,60,MF
3,october,2023,Washington,1Valley,lathyrus rock,NA,NA,MF
3,october,2023,Washington,1Valley,logCanyon,NA,NA,MF
3,october,2023,Washington,1Valley,high rock,NA,NA,MF
15,october,2023,Washington,2Serp,ditch,NA,NA,MF
15,october,2023,Washington,2Serp,stump,NA,NA,MF
15,october,2023,Washington,2Serp,yerba,NA,NA,MF
15,october,2023,Washington,1Valley,pipe,Centaurea solstitialis,28,MF
15,october,2023,Washington,1Valley,pipe,Heterotheca villosa,53,MF
15,october,2023,Washington,1Valley,lathyrus rock,NA,NA,MF
15,october,2023,Washington,1Valley,logCanyon,Heterotheca villosa,12,MF
15,october,2023,Washington,1Valley,high rock,NA,NA,MF
11,october,2023,Lang Crossing,1Meadow,Serp1,NA,0,TC
11,october,2023,Lang Crossing,1Meadow,PinkBush,NA,0,TC
11,october,2023,Lang Crossing,1Meadow,post2trail,NA,0,TC
11,october,2023,Lang Crossing,1Meadow,MeadowStump,NA,0,TC
11,october,2023,Lang Crossing,1Meadow,stump2rock,NA,0,TC
11,october,2023,Lang Crossing,2Forest,PGEStump,NA,0,TC
11,october,2023,Lang Crossing,3Chap,Roadside3,Eriogonum wrightii,683,TC
11,october,2023,Lang Crossing,3Chap,Roadside3,Penstemon heterophyllus,1,TC
11,october,2023,Lang Crossing,3Chap,Roadside2,Asteraceae sp,2,TC
11,october,2023,Lang Crossing,3Chap,Roadside2,Eriogonum wrightii,597,TC
11,october,2023,Lang Crossing,3Chap,Roadside1,Eriogonum wrightii,158,TC
11,october,2023,Donner Pass,1Tracks,rust,NA,0,TC
11,october,2023,Donner Pass,1Tracks,small rock,NA,0,TC
11,october,2023,Donner Pass,1Tracks,baby tree,NA,0,TC
11,october,2023,Donner Pass,1Tracks,access road,Sidalcea glaucescens,4,TC
11,october,2023,Donner Pass,1Tracks,side road,NA,0,TC
11,october,2023,Donner Pass,1Tracks,rail turnoff,NA,0,TC
11,october,2023,Donner Pass,1Tracks,rail turnoff 2,NA,0,TC
11,october,2023,Donner Pass,1Tracks,rabbitbrush,Ericameria nauseosa,376,TC
11,october,2023,Donner Pass,2Meadow,picnic table,NA,0,TC
11,october,2023,Donner Pass,3Bridge,snowshed,Penstemon heterophyllus,3,TC
17,october,2023,Mt Rose,1Forest,road end,NA,0,TC
17,october,2023,Mt Rose,1Forest,brush,Ericameria nauseosa,15,TC
17,october,2023,Mt Rose,1Forest,ditch tree,NA,0,TC
17,october,2023,Mt Rose,2Meadow,meadow rock,NA,0,TC
17,october,2023,Mt Rose,2Meadow,rock2pond,NA,0,TC
17,october,2023,Mt Rose,2Meadow,rock2pond,NA,0,TC
17,october,2023,Mt Rose,3Alpine,waterfall,NA,0,TC
17,october,2023,Mt Rose,3Alpine,hillside,NA,0,TC
17,october,2023,Mt Rose,1Forest,dead shrub,NA,0,TC
17,october,2023,Mt Rose,1Forest,small rock,NA,0,TC
17,october,2023,Mt Rose,1Forest,boulder,NA,0,TC
19,october,2023,Castle Peak,1LowForest,logs,NA,0,TC
19,october,2023,Castle Peak,1LowForest,trickle ,NA,0,TC
19,october,2023,Castle Peak,1LowForest,skeeters,NA,0,TC
19,october,2023,Castle Peak,2CastleAscent,chryso,Chrysothamnus viscidiflorus,42,TC
19,october,2023,Castle Peak,2CastleAscent,trail split,NA,0,TC
19,october,2023,Castle Peak,2CastleAscent,onion!,NA,0,TC
19,october,2023,Castle Peak,2CastleAscent,buckwheat,NA,0,TC
19,october,2023,Castle Peak,2CastleAscent,valeria,NA,0,TC
19,october,2023,Castle Peak,3Ridge,pine alpine,NA,0,TC
19,october,2023,Castle Peak,1LowForest,swamp,NA,0,TC
3,october,2023,Sierra Valley,2Lava,tree,NA,0,TC
3,october,2023,Sierra Valley,2Lava,fenceline,NA,0,TC
3,october,2023,Sierra Valley,2Lava,cement,NA,0,TC
3,october,2023,Sierra Valley,2Lava,mulesEars,NA,0,TC
3,october,2023,Sierra Valley,1Road,niceLadyHouse,NA,0,TC
3,october,2023,Sierra Valley,1Road,sign,NA,0,TC
3,october,2023,Sierra Valley,1Road,alfalfaTurn,Ericameria nauseosa,66,TC
3,october,2023,Sierra Valley,1Road,alfalfaTurn2,Eriogonum luteolum,49,TC
3,october,2023,Sierra Valley,1Road,alfalfaTurn2,Medicago sativa,31,TC
3,october,2023,Sierra Valley,1Road,rabbit,Ericameria nauseosa,621,TC
3,october,2023,Sierra Valley,1Road,bittern,Convolvulus arvensis,4,TC
3,october,2023,Sierra Valley,1Road,stream,Symphyotrichum sp,6,TC
20,october,2023,Sierra Valley,2Lava,tree,NA,0,TC
20,october,2023,Sierra Valley,2Lava,fenceline,NA,0,TC
20,october,2023,Sierra Valley,2Lava,cement,NA,0,TC
20,october,2023,Sierra Valley,2Lava,mulesEars,NA,0,TC
20,october,2023,Sierra Valley,1Road,niceLadyHouse,NA,0,TC
20,october,2023,Sierra Valley,1Road,sign,NA,0,TC
20,october,2023,Sierra Valley,1Road,alfalfaTurn,NA,0,TC
20,october,2023,Sierra Valley,1Road,alfalfaTurn2,Ericameria nauseosa,34,TC
20,october,2023,Sierra Valley,1Road,rabbit,Ericameria nauseosa,280,TC
20,october,2023,Sierra Valley,1Road,bittern,NA,0,TC
20,october,2023,Sierra Valley,1Road,stream,NA,0,TC
24,october,2023,Lang Crossing,3Chap,Roadside1,Eriogonum wrightii,16,TC
24,october,2023,Lang Crossing,3Chap,Roadside2,Eriogonum wrightii,143,TC
24,october,2023,Lang Crossing,1Meadow,MeadowStump,NA,0,TC
24,october,2023,Lang Crossing,1Meadow,stump2rock,NA,0,TC
24,october,2023,Lang Crossing,1Meadow,post2trail,NA,0,TC
24,october,2023,Lang Crossing,2Forest,PGEStump,NA,0,TC
24,october,2023,Lang Crossing,1Meadow,Serp1,NA,0,TC
24,october,2023,Lang Crossing,1Meadow,PinkBush,NA,0,TC
24,october,2023,Lang Crossing,3Chap,Roadside3,NA,0,TC
24,october,2023,Donner Pass,1Tracks,rust,NA,0,TC
24,october,2023,Donner Pass,1Tracks,small rock,NA,0,TC
24,october,2023,Donner Pass,1Tracks,baby tree,NA,0,TC
24,october,2023,Donner Pass,1Tracks,access road,NA,0,TC
24,october,2023,Donner Pass,1Tracks,side road,NA,0,TC
24,october,2023,Donner Pass,1Tracks,rail turnoff,NA,0,TC
24,october,2023,Donner Pass,1Tracks,rail turnoff 2,NA,0,TC
24,october,2023,Donner Pass,1Tracks,rabbitbrush,NA,0,TC
24,october,2023,Donner Pass,2Meadow,picnic table,NA,0,TC
24,october,2023,Donner Pass,3Bridge,snowshed,NA,0,TC
1,november,2023,Sierra Valley,2Lava,tree,NA,0,TC
1,november,2023,Sierra Valley,2Lava,fenceline,NA,0,TC
1,november,2023,Sierra Valley,2Lava,cement,NA,0,TC
1,november,2023,Sierra Valley,2Lava,mulesEars,NA,0,TC
1,november,2023,Sierra Valley,1Road,niceLadyHouse,NA,0,TC
1,november,2023,Sierra Valley,1Road,sign,NA,0,TC
1,november,2023,Sierra Valley,1Road,alfalfaTurn,NA,0,TC
1,november,2023,Sierra Valley,1Road,alfalfaTurn2,Ericameria nauseosa,5,TC
1,november,2023,Sierra Valley,1Road,rabbit,NA,0,TC
1,november,2023,Sierra Valley,1Road,bittern,NA,0,TC
1,november,2023,Sierra Valley,1Road,stream,NA,0,TC
19,february,2022,Washington,NA,NA,NA,NA,MF
11,march,2022,Sierra Valley,NA,NA,NA,NA,MF
16,march,2022,Washington,2Serp,stump,Ranunculus occidentalis,76,MF
16,march,2022,Washington,1Valley,pipe,Erodium cicutarium,6,MF
16,march,2022,Washington,1Valley,pipe,Vicia sativa,33,MF
23,march,2022,Sierra Valley,NA,NA,NA,NA,MF
26,march,2022,Washington,2Serp,stump,Ranunculus occidentalis,180,MF
26,march,2022,Washington,2Serp,yerba,Viola purpurea,57,MF
26,march,2022,Washington,2Serp,yerba,Ceanothus cuneatus,16,MF
26,march,2022,Washington,2Serp,ditch,Ceanothus cuneatus,400,MF
26,march,2022,Washington,1Valley,pipe,Erodium cicutarium,31,MF
26,march,2022,Washington,1Valley,pipe,Vicia sativa,74,MF
26,march,2022,Washington,1Valley,lathyrus rock,Ranunculus occidentalis,11,MF
26,march,2022,Washington,1Valley,high rock,Ranunculus occidentalis,107,MF
7,april,2022,Sierra Valley,2Lava,fenceline,NA,0,CH
7,april,2022,Sierra Valley,2Lava,cement,NA,0,CH
7,april,2022,Sierra Valley,2Lava,tree,Taraxacum officinale,3,CH
7,april,2022,Sierra Valley,1Road,sign,Taraxacum officinale,3,CH
7,april,2022,Sierra Valley,1Road,sign,Microsteris gracilis,122,CH
7,april,2022,Sierra Valley,1Road,sign,Thlaspi arvense,1,CH
7,april,2022,Sierra Valley,1Road,turnout,Erodium cicutarium,1,CH
8,april,2022,Washington,1Valley,pipe,Erodium cicutarium,95,CH
8,april,2022,Washington,1Valley,pipe,Vicia sativa,18,CH
8,april,2022,Washington,1Valley,lathyrus rock,Ranunculus occidentalis,125,CH
8,april,2022,Washington,1Valley,high rock,Ranunculus occidentalis,420,CH
8,april,2022,Washington,2Serp,ditch,Ceanothus cuneatus,115,CH
8,april,2022,Washington,2Serp,stump,Ranunculus occidentalis,323,CH
8,april,2022,Washington,2Serp,stump,Ceanothus cuneatus,70,CH
8,april,2022,Washington,2Serp,stump,Dichelostemma capitatum,2,CH
8,april,2022,Washington,2Serp,stump,Asclepias cordifolia,4,CH
8,april,2022,Washington,2Serp,yerba,Viola purpurea,52,CH
8,april,2022,Washington,2Serp,yerba,Ceanothus cuneatus,31,CH
24,april,2022,Washington,2Serp,stump,Lomatium utriculatum,5,MF
24,april,2022,Washington,2Serp,stump,Ranunculus occidentalis,315,MF
24,april,2022,Washington,2Serp,stump,Dichelostemma capitatum,2,MF
24,april,2022,Washington,2Serp,stump,Sanicula tuberosa,6,MF
24,april,2022,Washington,2Serp,yerba,Lomatium utriculatum,5,MF
24,april,2022,Washington,2Serp,yerba,Viola purpurea,6,MF
24,april,2022,Washington,2Serp,ditch,Cytisus scoparius,80,MF
24,april,2022,Washington,2Serp,ditch,Ceanothus cuneatus,3,MF
24,april,2022,Washington,1Valley,pipe,Erodium cicutarium,53,MF
24,april,2022,Washington,1Valley,pipe,Trifolium hirtum,5,MF
24,april,2022,Washington,1Valley,pipe,Petrorhagia dubia,2,MF
24,april,2022,Washington,1Valley,pipe,Vicia sativa,4,MF
24,april,2022,Washington,1Valley,lathyrus rock,Ranunculus occidentalis,13,MF
24,april,2022,Washington,1Valley,lathyrus rock,Claytonia parviflora,23,MF
24,april,2022,Washington,1Valley,high rock,Ranunculus occidentalis,536,MF
24,april,2022,Washington,2Serp,site,Eschscholzia californica,25,MF
24,april,2022,Washington,1Valley,site,Cercis occidentalis,300,MF
24,april,2022,Washington,1Valley,site,Dicentra nevadensis,200,MF
27,april,2022,Sierra Valley,2Lava,fenceline,Erodium cicutarium,57,CH
27,april,2022,Sierra Valley,2Lava,fenceline,Balsamorhiza hookeri,8,CH
27,april,2022,Sierra Valley,2Lava,fenceline,Lomatium,25,CH
27,april,2022,Sierra Valley,1Road,rock,Erodium cicutarium,1,CH
27,april,2022,Sierra Valley,1Road,rock,Collinsia parviflora,19,CH
27,april,2022,Sierra Valley,1Road,rock,Alyssum desertorum,23,CH
27,april,2022,Sierra Valley,2Lava,tree,Erodium cicutarium,97,CH
27,april,2022,Sierra Valley,2Lava,tree,Balsamorhiza hookeri,10,CH
27,april,2022,Sierra Valley,2Lava,sign,Erodium cicutarium,2,CH
27,april,2022,Sierra Valley,2Lava,sign,Collinsia parviflora,370,CH
27,april,2022,Sierra Valley,2Lava,sign,Taraxacum officinale,11,CH
27,april,2022,Sierra Valley,2Lava,sign,Microsteris gracilis,110,CH
27,april,2022,Sierra Valley,2Lava,sign,Thlaspi arvense,4,CH
5,may,2022,Washington,1Valley,pipe,Erodium cicutarium,101,CH
5,may,2022,Washington,1Valley,pipe,Vicia sativa,11,CH
5,may,2022,Washington,1Valley,pipe,Trifolium hirtum,300,CH
5,may,2022,Washington,1Valley,pipe,Sonchus,7,CH
5,may,2022,Washington,1Valley,pipe,Trifolium dubium,80,CH
5,may,2022,Washington,1Valley,high rock,Ranunculus occidentalis,106,CH
5,may,2022,Washington,1Valley,lathyrus rock,NA,NA,CH
5,may,2022,Washington,2Serp,ditch,Ceanothus cuneatus,5,CH
5,may,2022,Washington,2Serp,ditch,Cytisus scoparius,600,CH
5,may,2022,Washington,2Serp,stump,Ranunculus occidentalis,150,CH
5,may,2022,Washington,2Serp,stump,Dichelostemma capitatum,1,CH
5,may,2022,Washington,2Serp,stump,Ceanothus cuneatus,20,CH
5,may,2022,Washington,2Serp,yerba,NA,NA,CH
13,may,2022,Sierra Valley,1Road,Bittern,Linum lewisii,360,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,Bittern,Erodium cicutarium,64,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,Bittern,Draba nemorosa,114,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,Bittern,Sisymbrium irio,117,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,turnout,Erodium cicutarium,4,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,turnout,Alyssum desertorum,140,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,turnout,Thlaspi arvense,3,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,turnout,Lamium amplexicaule,7,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,turnout,Sisymbrium altissimum,3,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,alfalfaTurn,Erodium cicutarium,26,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,sign,Linum usitatissimum,20,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,sign,Collinsia parviflora,97,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,sign,Taraxacum officinale,4,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,sign,Ranunculus occidentalis,6,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,sign,Lepidium campestre,55,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,sign,Erodium cicutarium,10,"MF, TC, CH"
13,may,2022,Sierra Valley,1Road,niceLadyHouse,NA,0,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,cement,Allium sp,120,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,fenceline,Erodium cicutarium,5,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,fenceline,Balsamorhiza hookeri,4,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,fenceline,Lomatium nudicaule,63,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,fenceline,Lupinus argenteus,3,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,fenceline,Asteraceae sp,2,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,fenceline,Trifolium hirtum,5,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,tree,Balsamorhiza hookeri,1,"MF, TC, CH"
13,may,2022,Sierra Valley,2Lava,tree,Erodium cicutarium,35,"MF, TC, CH"
14,may,2022,Lang Crossing,3Chap,roadside1,Trifolium hirtum,149,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside1,Lupinus stiversii,25,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside1,Castilleja applegatei,5,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside1,Scleranthus annuus,12560,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside1,Erodium cicutarium,NA,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside2,Castilleja arvensis,1,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside2,Petrorhagia dubia,49,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside2,Drymocallis glandulosa,7,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside2,Phacelia sp,8,"TC, CH, CC"
14,may,2022,Lang Crossing,3Chap,roadside2,Scleranthus annuus,5024,"TC, CH, CC"
14,may,2022,Lang Crossing,1Meadow,MeadowStump,Lepidium campestre,188,"TC, CH, CC"
14,may,2022,Lang Crossing,1Meadow,MeadowStump,Microsteris gracilis,53,"TC, CH, CC"
14,may,2022,Lang Crossing,1Meadow,MeadowStump,Claytonia parviflora,126,"TC, CH, CC"
14,may,2022,Lang Crossing,1Meadow,MeadowStump,Collinsia parviflora,23,"TC, CH, CC"
18,may,2022,Washington,2Serp,roots,Calochortus monophyllus,112,MF
18,may,2022,Washington,2Serp,roots,Iris hartwegii,3,MF
18,may,2022,Washington,2Serp,roots,Ceanothus integerrimus,28,MF
18,may,2022,Washington,2Serp,roots,Sanicula tuberosa,3,MF
18,may,2022,Washington,2Serp,roots,Epilobium sp,6,MF
18,may,2022,Washington,2Serp,yerba,Viola purpurea,61,MF
18,may,2022,Washington,2Serp,stump,Ranunculus occidentalis,79,MF
18,may,2022,Washington,2Serp,stump,Madia gracilis,11,MF
18,may,2022,Washington,2Serp,stump,Lomatium utriculatum,1,MF
18,may,2022,Washington,2Serp,stump,Githopsis specularioides,2,MF
18,may,2022,Washington,2Serp,ditch,Dichelostemma capitatum,3,MF
18,may,2022,Washington,2Serp,ditch,Eriophyllum lanatum,9,MF
18,may,2022,Washington,2Serp,ditch,Cytisus scoparius,40,MF
18,may,2022,Washington,1Valley,pipe,Trifolium dubium,250,MF
18,may,2022,Washington,1Valley,pipe,Trifolium hirtum,500,MF
18,may,2022,Washington,1Valley,pipe,Plantago lanceolata,12,MF
18,may,2022,Washington,1Valley,pipe,Diplacus longiflorus,3,MF
18,may,2022,Washington,1Valley,pipe,Caryophyllaceae sp,2,MF
